ensg,symbol,chr,start,end,strand,gene_biotype,hgnc_symbol,entrezID,mim,uniprot,alias,TSS_distance,weighted_TSS_distance,distance,weighted_distance,VEP_sum,VEP_max,CADD_sum,CADD_max,CLPP_eQTLgen_sum,CLPP_eQTLgen_max,CLPP_GTEX_eQTL_sum,CLPP_GTEX_eQTL_max,CLPP_GTEX_tissue_weighted_eQTL_sum,CLPP_GTEX_tissue_weighted_eQTL_max,max_CLPP_eQTL_eQTLCatalog_sum,max_CLPP_eQTL_eQTLCatalog_max,mean_CLPP_eQTL_eQTLCatalog_sum,mean_CLPP_eQTL_eQTLCatalog_max,max_CLPP_rQTL_eQTLCatalog_sum,max_CLPP_rQTL_eQTLCatalog_max,mean_CLPP_rQTL_eQTLCatalog_sum,mean_CLPP_rQTL_eQTLCatalog_max,HACER_CAGE_sum,HACER_CAGE_max,HACER_PRO-seq_GRO-seq_sum,HACER_PRO-seq_GRO-seq_max,cicero_sum,cicero_max,Jung_HiC_sum,Jung_HiC_max,Javierre_HiC_sum,Javierre_HiC_max,ABC_EP_sum,ABC_EP_max,ABC_CRISPR_sum,ABC_CRISPR_max,F5_ep_sum,F5_ep_max,GeneHancer_max,GeneHancer_sum,RoadmapEpi_sum,RoadmapEpi_max,EpiMap_sum,EpiMap_max,Promoter_sum,Promoter_max,MAGMA_Z,PoPS_Score,TP,rel_TSS_distance,rel_weighted_TSS_distance,rel_distance,rel_weighted_distance,rel_VEP_sum,rel_VEP_max,rel_CADD_sum,rel_CADD_max,rel_CLPP_eQTLgen_sum,rel_CLPP_eQTLgen_max,rel_CLPP_GTEX_eQTL_sum,rel_CLPP_GTEX_eQTL_max,rel_CLPP_GTEX_tissue_weighted_eQTL_sum,rel_CLPP_GTEX_tissue_weighted_eQTL_max,rel_max_CLPP_eQTL_eQTLCatalog_sum,rel_max_CLPP_eQTL_eQTLCatalog_max,rel_mean_CLPP_eQTL_eQTLCatalog_sum,rel_mean_CLPP_eQTL_eQTLCatalog_max,rel_max_CLPP_rQTL_eQTLCatalog_sum,rel_max_CLPP_rQTL_eQTLCatalog_max,rel_mean_CLPP_rQTL_eQTLCatalog_sum,rel_mean_CLPP_rQTL_eQTLCatalog_max,rel_HACER_CAGE_sum,rel_HACER_CAGE_max,rel_HACER_PRO-seq_GRO-seq_sum,rel_HACER_PRO-seq_GRO-seq_max,rel_cicero_sum,rel_cicero_max,rel_Jung_HiC_sum,rel_Jung_HiC_max,rel_Javierre_HiC_sum,rel_Javierre_HiC_max,rel_ABC_EP_sum,rel_ABC_EP_max,rel_ABC_CRISPR_sum,rel_ABC_CRISPR_max,rel_F5_ep_sum,rel_F5_ep_max,rel_GeneHancer_max,rel_GeneHancer_sum,rel_RoadmapEpi_sum,rel_RoadmapEpi_max,rel_EpiMap_sum,rel_EpiMap_max,rel_Promoter_sum,rel_Promoter_max,rel_MAGMA_Z,rel_PoPS_Score,genes_in_locus,credset_size,genes_within_50kb,genes_within_100kb,genes_within_250kb,Highest_PIP,filename,locus
ENSG00000266089,RN7SL562P,5,176767675,176767919,-1,misc_RNA,RN7SL562P,0.0,0.0,,|RN7SL562P|,32073.0,32073.0,32073.0,32073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.957907868410774,0.957907868410774,0.9573638038436229,0.9573638038436229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163914967758325,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000239393,CTD-2301A4.1,5,176773074,176773427,1,pseudogene,,0.0,0.0,,|CTD-2301A4.1|,26565.0,26565.0,26565.0,26565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9652254665168074,0.9652254665168074,0.9647759860368912,0.9647759860368912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163914967758325,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000169220,RGS14,5,176784838,176799602,1,protein_coding,RGS14,10636.0,602513.0,O43566,|RGS14|,390.0,390.0,390.0,390.0,0.0996838542111427,0.0996838542111427,0.0,0.0,0.0,0.0,29.350487586400533,0.996838542111427,7.770385918181455,0.9203090320367724,0.996838542111426,0.996838542111426,0.6098048731780681,0.6098048731780681,0.996838542111427,0.996838542111427,0.7215191337919192,0.7215191337919192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.906754842024654,6.537945258516188,0.0584217164375244,0.0204561237226685,0.0,0.0,0.0,0.0,0.0,0.0,21.645352103407525,21.645352103407525,0.0,0.0,0.0,0.0,0.0,1.742686423790917,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832059551334896,0.4022732795043549,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3484719554970268,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000131183,SLC34A1,5,176806236,176825849,1,protein_coding,SLC34A1,6569.0,182309.0,Q06495,|FRTS2PI-3|NPHLOP1|NPT2|NPTIIa|SLC11|SLC17A2|SLC34A1|,25857.0,25857.0,6244.0,6244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.1591264418402,16.25249697561732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.750761549440822,5.750761549440822,0.0,0.0,0.0,0.0,0.0,1.9020377546298115,1,0.966166072809304,0.966166072809304,0.9921222014234944,0.9921222014234944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265681127383255,0.265681127383255,0.0,0.0,0.0,0.0,0.0,0.3788374086964039,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000196570,PFN3,5,176827108,176827637,-1,protein_coding,PFN3,345456.0,612812.0,P60673,|PFN3|,27645.0,27645.0,27116.0,27116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.700828740386896,0,0.9637906433587616,0.9637906433587616,0.9640344986751463,0.9640344986751463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5310523300679342,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000131187,F12,5,176829141,176836577,-1,protein_coding,F12,2161.0,610619.0,P00748,|HAE3|HAEX|HAF|300268|F12|,36585.0,36585.0,29149.0,29149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686636443229794,0.059478165924454,0.0117883555438856,0.0088115801369561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4390039949030005,2.386082323829463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5086908299953103,0,0.9519134961060494,0.9519134961060494,0.9612986659956048,0.9612986659956048,0.0,0.0,0.0,0.0,0.0,0.0,0.0023394379436065,0.0596668,0.0015170875253831,0.0095745883504532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5764833514768825,0.5188379804563122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4944391766345286,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000198055,GRK6,5,176830205,176869902,1,protein_coding,GRK6,2870.0,600869.0,P43250,|GPRK6|GRK6|,69910.0,69910.0,30213.0,30213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.432115100489644,3.432115100489644,0.0,0.0,0.0,0.0,0.0,2.809197423548963,0,0.9076399019006092,0.9076399019006092,0.9598668283315458,0.9598668283315458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1585612968591692,0.1585612968591692,0.0,0.0,0.0,0.0,0.0,0.5517027015427902,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000246334,PRR7-AS1,5,176865504,176874700,-1,antisense,PRR7-AS1,340037.0,0.0,,|RP11-1334A24.4|PRR7-AS1|,74708.0,74708.0,65512.0,65512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9012655671669948,0.9012655671669948,0.912364537256712,0.912364537256712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163914967758325,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000131188,PRR7,5,176873446,176883283,1,protein_coding,PRR7,80758.0,0.0,Q8TB68,|MGC10772|PRR7|,83291.0,83291.0,73454.0,73454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32357160574676,2.32357160574676,79.24275277551132,9.11163937688441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2284360666846955,0,0.8898627086804144,0.8898627086804144,0.9016768918356992,0.9016768918356992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3017569590420438,0.5052454340454026,0.4827191426581219,0.5606301229007503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599215046863207,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000113758,DBN1,5,176883609,176901402,-1,protein_coding,DBN1,1627.0,126660.0,Q16643,|D0S117E|DBN1|,101410.0,101410.0,83617.0,83617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.683241803329758,3.630309890572528,46.3450795565319,5.241260324477939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9106346270487988,0,0.8657908931242743,0.8657908931242743,0.8880004198621722,0.8880004198621722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8679374107204723,0.7893871193146001,0.2823180200885843,0.3224895431355009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3804755997659451,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000196923,PDLIM7,5,176910395,176924607,-1,protein_coding,PDLIM7,9260.0,605903.0,Q9NR12,|LMP1|LMP3|ENIGMA|PDLIM7|,124615.0,124615.0,110403.0,110403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.211680119513085,0,0.8349621233257075,0.8349621233257075,0.8519541758119017,0.8519541758119017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8189550830763374,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000248996,RP11-1334A24.6,5,176921996,176930648,1,antisense,,0.0,0.0,,|RP11-1334A24.6|,130656.0,130656.0,122004.0,122004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8269364134203793,0.8269364134203793,0.8363425698525503,0.8363425698525503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163914967758325,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000146094,DOK3,5,176928908,176938275,-1,protein_coding,DOK3,79930.0,611435.0,Q7L591,|DOKL|FLJ22570|DOK3|,138283.0,138283.0,128916.0,128916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61382705074328,2.61382705074328,67.92558548482269,6.827518298435227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7576114484823635,0,0.8168036391366615,0.8168036391366615,0.8270410078845272,0.8270410078845272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3394517734436839,0.5683595803573157,0.4137789165739012,0.4200904211013334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3513160179619074,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000183258,DDX41,5,176938578,176944470,-1,protein_coding,DDX41,51428.0,608170.0,Q9UJV9,|ABS|MGC8828|DDX41|,144478.0,144478.0,138586.0,138586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.68137756095365,7.68754233013292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.154170237857633,0,0.8085733340773157,0.8085733340773157,0.8140279719715086,0.8140279719715086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8569817628189899,0.4730068457582914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4268829259769438,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000146067,FAM193B,5,176946789,176981542,-1,protein_coding,FAM193B,54540.0,0.0,Q96PV7,|IRIZIO|KIAA1931|FLJ10404|FAM193B|,181550.0,181550.0,146797.0,146797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52680577625925,0,0.7593217006374334,0.7593217006374334,0.8029783299982102,0.8029783299982102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8790043674561642,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000272459,RP11-1277A3.3,5,176981825,176982365,1,lincRNA,,0.0,0.0,,|RP11-1277A3.3|,182373.0,182373.0,181833.0,181833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7582283122494041,0.7582283122494041,0.7558299612031204,0.7558299612031204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163914967758325,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000184840,TMED9,5,177019159,177023125,1,protein_coding,TMED9,54732.0,0.0,Q9BVK6,|GMP25|HSGP25L2G|p25|GP25L2|TMED9|,223133.0,223133.0,219167.0,219167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.018810920441829,0,0.7040770234327879,0.7040770234327879,0.7055891460245646,0.7055891460245646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4010893100940321,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000027847,B4GALT7,5,177027101,177037348,1,protein_coding,B4GALT7,11285.0,604327.0,Q9UBV7,|EDSP1|XGALT1|XGPT1|beta4Gal-T7|XGALT-1|B4GALT7|,237356.0,237356.0,227109.0,227109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.132857680374884,0,0.6851811995653018,0.6851811995653018,0.6949015006035518,0.6949015006035518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6133783105848142,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000247679,RP11-1277A3.1,5,177038254,177046755,1,antisense,,0.0,0.0,,|RP11-1277A3.1|,246763.0,246763.0,238262.0,238262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6726836241507308,0.6726836241507308,0.6798927736606464,0.6798927736606464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163914967758325,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000246596,RP11-1277A3.2,5,177046060,177099210,-1,pseudogene,,202181.0,0.0,,|RP11-1277A3.2|,299218.0,299218.0,246068.0,246068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6029950604884244,0.6029950604884244,0.6693881450839119,0.6693881450839119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163914967758325,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000249849,RP11-1101H11.1,5,177109295,177140970,1,antisense,,0.0,0.0,,|RP11-1101H11.1|,340978.0,340978.0,309303.0,309303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5475152317106546,0.5475152317106546,0.5842920410549844,0.5842920410549844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163914967758325,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
ENSG00000170074,FAM153A,5,177134982,177210399,-1,protein_coding,FAM153A,285596.0,0.0,Q9UHL3,|NY-REN-7|KIAA0752|FAM153A|,410407.0,410407.0,334990.0,334990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08601902986661,0,0.4552760307477289,0.4552760307477289,0.5497247345919329,0.5497247345919329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,1,8,15,27,0.996838542111427,SAIGE_594_1/finemap_b38/annotated_credset_4.txt,0
